"","monitoring_period","grid","station","common_name","full_density_km2","Year","GridYear","Dist","AnthroDistPerc","EVI","MFADim1","MFADim2","PCADim1","PCADim2","MFAwLag","PCA1wLagNo","PCA2wLagNo","PCA2wLag1Y","MFADim1No2016","MFADim2No2016","ScaledMFADim1No2016","ScaledEvi","ScaledDirAlt","ScaledPCADim1","ScaledPCADim2","ScaledMFADim2No2016","ScaledBufAlt"
"2270","monitor_2019","LID",16,"White-tailed Deer",0.48753561,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2274","monitor_2019","LID",17,"White-tailed Deer",0.493795303,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2278","monitor_2019","LID",18,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2282","monitor_2019","LID",19,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2286","monitor_2019","LID",2,"White-tailed Deer",0.196010352,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2290","monitor_2019","LID",20,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2294","monitor_2019","LID",21,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2298","monitor_2019","LID",22,"White-tailed Deer",0.045446734,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2302","monitor_2019","LID",23,"White-tailed Deer",0.070112933,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2306","monitor_2019","LID",24,"White-tailed Deer",0.179801509,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2310","monitor_2019","LID",3,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2314","monitor_2019","LID",4,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2318","monitor_2019","LID",5,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2322","monitor_2019","LID",6,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2326","monitor_2019","LID",7,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2330","monitor_2019","LID",8,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2334","monitor_2019","LID",9,"White-tailed Deer",0,"2019","LID2019",0.436435616438356,39.173340989433,1292.513426,-1.50263951651356,-1.39592353728436,0.437974349682472,-0.239868209941591,-1.15535736755228,0.0116860079271641,0.326088482875643,-0.0857005920941191,-1.49827283409616,-1.50964029876242,0.463444008619831,0.356642038719119,0.0225789711227427,0.652899039241905,0.507570829522916,0.210987928106093,0.188197250411601
"2338","monitor_2019","LLB",126,"White-tailed Deer",0,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2342","monitor_2019","LLB",127,"White-tailed Deer",0.415313493,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2346","monitor_2019","LLB",128,"White-tailed Deer",2.704094533,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2350","monitor_2019","LLB",129,"White-tailed Deer",0,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2354","monitor_2019","LLB",130,"White-tailed Deer",0,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2358","monitor_2019","LLB",131,"White-tailed Deer",2.805841891,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2362","monitor_2019","LLB",132,"White-tailed Deer",0.715623102,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2366","monitor_2019","LLB",133,"White-tailed Deer",0,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2370","monitor_2019","LLB",134,"White-tailed Deer",1.084860477,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2374","monitor_2019","LLB",135,"White-tailed Deer",6.997253295,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2378","monitor_2019","LLB",136,"White-tailed Deer",1.302424995,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2382","monitor_2019","LLB",137,"White-tailed Deer",0.942792269,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2386","monitor_2019","LLB",138,"White-tailed Deer",0.063365748,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2390","monitor_2019","LLB",139,"White-tailed Deer",0.234241636,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2394","monitor_2019","LLB",140,"White-tailed Deer",0.414493105,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2398","monitor_2019","LLB",141,"White-tailed Deer",0.078493741,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2402","monitor_2019","LLB",142,"White-tailed Deer",0.164537875,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2406","monitor_2019","LLB",143,"White-tailed Deer",0.814253407,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2410","monitor_2019","LLB",144,"White-tailed Deer",0,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2414","monitor_2019","LLB",145,"White-tailed Deer",1.620631456,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2418","monitor_2019","LLB",146,"White-tailed Deer",0.313175183,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2422","monitor_2019","LLB",147,"White-tailed Deer",0.522834657,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
"2426","monitor_2019","LLB",148,"White-tailed Deer",0.578394882,"2019","LLB2019",15.5714458333333,94.3393326752579,1841.491857,-2.2311805977416,0.528225659541379,1.7689246588422,0.482987874981831,-1.86887962884857,0.966884336095618,0.744006272950792,-0.180540985799868,-2.25613533213122,0.60045944884269,0.388361508806264,0.589403027975011,1,0.788409607381119,0.634835246820639,0.544289679755562,0.940113911907171
